State_Center,Act_Center,Reward_Center,NextState_Center,Done,Cost_Center,Weight,Probability
"[-0.30500000000000005, 0.02500000000000002]",[0.1349999999999999],[1.075],"[-0.29500000000000004, 0.02500000000000002]",False,[50.0],3,0.07142857142857142
"[-0.29500000000000004, 0.02500000000000002]",[-0.13500000000000012],[1.015],"[-0.29500000000000004, 0.02500000000000002]",False,[50.0],1,0.05555555555555555
"[-0.29500000000000004, 0.02500000000000002]",[0.10499999999999987],[1.075],"[-0.28500000000000003, 0.02500000000000002]",False,[50.0],2,0.1111111111111111
"[-0.28500000000000003, 0.02500000000000002]",[0.15499999999999992],[1.075],"[-0.28500000000000003, 0.02500000000000002]",False,[50.0],2,0.10526315789473684
"[-0.28500000000000003, 0.02500000000000002]",[-0.03500000000000004],[1.015],"[-0.275, 0.02500000000000002]",False,[50.0],1,0.05263157894736842
"[-0.275, 0.02500000000000002]",[0.09499999999999986],[1.015],"[-0.275, 0.02500000000000002]",False,[50.0],1,0.08333333333333333
"[-0.365, -0.025000000000000026]",[-0.925],[1.165],"[-0.375, -0.005000000000000009]",False,[50.0],3,0.06521739130434782
"[-0.375, -0.005000000000000009]",[-0.2550000000000001],[1.165],"[-0.375, 0.005]",False,[50.0],13,0.28888888888888886
"[-0.375, 0.005]",[-0.6750000000000002],[1.145],"[-0.365, 0.02500000000000002]",False,[50.0],1,0.02631578947368421
"[-0.365, 0.02500000000000002]",[-0.275],[1.105],"[-0.365, 0.03499999999999997]",False,[50.0],2,0.05128205128205128
"[-0.365, 0.03499999999999997]",[-0.545],[1.095],"[-0.355, 0.054999999999999986]",False,[50.0],1,0.023809523809523808
"[-0.355, 0.054999999999999986]",[-0.20500000000000007],[1.065],"[-0.345, 0.065]",False,[50.0],2,0.07692307692307693
"[-0.345, 0.065]",[0.05500000000000004],[1.025],"[-0.33499999999999996, 0.065]",False,[50.0],7,0.2916666666666667
"[-0.33499999999999996, 0.065]",[0.04500000000000003],[1.015],"[-0.32499999999999996, 0.065]",False,[50.0],7,0.25925925925925924
"[-0.31500000000000006, 0.065]",[0.035000000000000024],[1.065],"[-0.30500000000000005, 0.065]",False,[50.0],3,0.2
"[-0.30500000000000005, 0.065]",[0.04500000000000003],[1.035],"[-0.29500000000000004, 0.065]",False,[50.0],5,0.3333333333333333
"[-0.29500000000000004, 0.065]",[0.42499999999999993],[1.065],"[-0.28500000000000003, 0.054999999999999986]",False,[50.0],16,0.8
"[-0.28500000000000003, 0.054999999999999986]",[0.33499999999999985],[1.085],"[-0.275, 0.04499999999999998]",False,[50.0],13,0.5909090909090909
"[-0.275, 0.04499999999999998]",[0.4049999999999999],[1.055],"[-0.265, 0.03499999999999997]",False,[50.0],16,0.64
"[-0.265, 0.03499999999999997]",[0.28500000000000003],[1.115],"[-0.265, 0.03499999999999997]",False,[50.0],3,0.07317073170731707
"[-0.265, 0.03499999999999997]",[0.21499999999999997],[1.065],"[-0.255, 0.02500000000000002]",False,[50.0],13,0.3170731707317073
"[-0.255, 0.02500000000000002]",[0.235],[1.115],"[-0.255, 0.01500000000000001]",False,[50.0],17,0.38636363636363635
"[-0.255, 0.01500000000000001]",[0.18499999999999994],[1.155],"[-0.255, 0.005]",False,[50.0],16,0.34782608695652173
"[-0.255, 0.005]",[0.10499999999999987],[1.175],"[-0.255, -0.005000000000000009]",False,[50.0],17,0.2537313432835821
"[-0.255, -0.005000000000000009]",[0.525],[1.195],"[-0.255, -0.015000000000000017]",False,[50.0],4,0.07407407407407407
"[-0.255, -0.015000000000000017]",[0.46499999999999997],[1.235],"[-0.255, -0.025000000000000026]",False,[50.0],4,0.4
"[-0.255, -0.025000000000000026]",[0.245],[1.2550000000000001],"[-0.265, -0.025000000000000026]",False,[50.0],1,0.09090909090909091
"[-0.265, -0.025000000000000026]",[0.3649999999999999],[1.225],"[-0.265, -0.03499999999999998]",False,[50.0],2,0.2
"[-0.265, -0.03499999999999998]",[0.15499999999999992],[1.265],"[-0.275, -0.03499999999999998]",False,[50.0],1,0.14285714285714285
"[-0.275, -0.03499999999999998]",[0.16499999999999992],[1.275],"[-0.275, -0.03499999999999998]",False,[50.0],1,0.1
"[-0.275, -0.03499999999999998]",[-0.06500000000000006],[1.275],"[-0.28500000000000003, -0.03499999999999998]",False,[50.0],1,0.1
"[-0.28500000000000003, -0.03499999999999998]",[0.02500000000000002],[1.275],"[-0.28500000000000003, -0.03499999999999998]",False,[50.0],1,0.09090909090909091
"[-0.29500000000000004, -0.03499999999999998]",[-0.03500000000000004],[1.265],"[-0.30500000000000005, -0.03499999999999998]",False,[50.0],1,0.07692307692307693
"[-0.30500000000000005, -0.03499999999999998]",[-0.18500000000000005],[1.2550000000000001],"[-0.30500000000000005, -0.025000000000000026]",False,[50.0],1,0.05
"[-0.30500000000000005, -0.025000000000000026]",[0.16499999999999992],[1.145],"[-0.30500000000000005, -0.025000000000000026]",False,[50.0],3,0.12
"[-0.30500000000000005, -0.025000000000000026]",[-0.18500000000000005],[1.235],"[-0.31500000000000006, -0.015000000000000017]",False,[50.0],1,0.04
"[-0.31500000000000006, -0.015000000000000017]",[0.19499999999999995],[1.175],"[-0.31500000000000006, -0.015000000000000017]",False,[50.0],9,0.3333333333333333
"[-0.31500000000000006, -0.015000000000000017]",[-0.2350000000000001],[1.205],"[-0.31500000000000006, -0.005000000000000009]",False,[50.0],1,0.037037037037037035
"[-0.31500000000000006, -0.005000000000000009]",[0.02500000000000002],[1.185],"[-0.31500000000000006, -0.005000000000000009]",False,[50.0],7,0.3181818181818182
"[-0.31500000000000006, -0.005000000000000009]",[-0.17500000000000004],[1.185],"[-0.31500000000000006, 0.005]",False,[50.0],4,0.18181818181818182
"[-0.31500000000000006, 0.005]",[0.09499999999999986],[1.185],"[-0.31500000000000006, 0.005]",False,[50.0],22,0.5641025641025641
"[-0.31500000000000006, 0.005]",[-0.055000000000000056],[1.175],"[-0.31500000000000006, 0.01500000000000001]",False,[50.0],1,0.02564102564102564
"[-0.31500000000000006, 0.01500000000000001]",[0.19499999999999995],[1.125],"[-0.31500000000000006, 0.01500000000000001]",False,[50.0],3,0.23076923076923078
"[-0.31500000000000006, 0.01500000000000001]",[0.4049999999999999],[1.115],"[-0.31500000000000006, 0.005]",False,[50.0],10,0.7692307692307693
"[-0.31500000000000006, 0.005]",[-0.08500000000000008],[1.175],"[-0.30500000000000005, 0.01500000000000001]",False,[50.0],1,0.02564102564102564
"[-0.30500000000000005, 0.01500000000000001]",[0.18499999999999994],[1.125],"[-0.30500000000000005, 0.005]",False,[50.0],24,0.6
"[-0.30500000000000005, 0.005]",[-0.03500000000000004],[1.135],"[-0.30500000000000005, 0.005]",False,[50.0],64,0.6153846153846154
"[-0.30500000000000005, -0.005000000000000009]",[-0.015000000000000017],[1.115],"[-0.30500000000000005, -0.005000000000000009]",False,[50.0],45,0.5555555555555556
"[-0.355, -0.065]",[-0.6450000000000001],[1.215],"[-0.365, -0.04499999999999999]",False,[50.0],2,0.08333333333333333
"[-0.365, -0.04499999999999999]",[-0.18500000000000005],[1.175],"[-0.375, -0.03499999999999998]",False,[50.0],6,0.18181818181818182
"[-0.375, -0.03499999999999998]",[-0.795],[1.175],"[-0.375, -0.015000000000000017]",False,[50.0],2,0.06060606060606061
"[-0.375, -0.015000000000000017]",[-0.17500000000000004],[1.195],"[-0.385, -0.005000000000000009]",False,[50.0],5,0.11904761904761904
"[-0.385, 0.005]",[-0.545],[1.075],"[-0.375, 0.02500000000000002]",False,[50.0],1,0.03571428571428571
"[-0.375, 0.02500000000000002]",[-0.28500000000000003],[1.075],"[-0.375, 0.03499999999999997]",False,[50.0],4,0.11428571428571428
"[-0.375, 0.03499999999999997]",[-0.17500000000000004],[1.075],"[-0.365, 0.04499999999999998]",False,[50.0],3,0.08333333333333333
"[-0.365, 0.04499999999999998]",[-0.04500000000000005],[1.035],"[-0.365, 0.04499999999999998]",False,[50.0],3,0.10344827586206896
"[-0.365, 0.04499999999999998]",[0.1349999999999999],[1.045],"[-0.355, 0.04499999999999998]",False,[50.0],13,0.4482758620689655
"[-0.33499999999999996, 0.054999999999999986]",[0.16499999999999992],[1.025],"[-0.33499999999999996, 0.04499999999999998]",False,[50.0],3,0.10344827586206896
"[-0.33499999999999996, 0.04499999999999998]",[0.17499999999999993],[1.085],"[-0.32499999999999996, 0.03499999999999997]",False,[50.0],10,0.3448275862068966
"[-0.32499999999999996, 0.03499999999999997]",[0.11499999999999988],[1.085],"[-0.31500000000000006, 0.03499999999999997]",False,[50.0],2,0.08695652173913043
"[-0.31500000000000006, 0.03499999999999997]",[0.3649999999999999],[1.095],"[-0.31500000000000006, 0.02500000000000002]",False,[50.0],11,0.2972972972972973
"[-0.31500000000000006, 0.02500000000000002]",[0.17499999999999993],[1.095],"[-0.30500000000000005, 0.02500000000000002]",False,[50.0],3,0.10714285714285714
"[-0.30500000000000005, 0.02500000000000002]",[0.245],[1.095],"[-0.30500000000000005, 0.01500000000000001]",False,[50.0],16,0.38095238095238093
"[-0.30500000000000005, 0.005]",[0.12499999999999989],[1.115],"[-0.30500000000000005, -0.005000000000000009]",False,[50.0],33,0.3173076923076923
"[-0.30500000000000005, -0.005000000000000009]",[0.35499999999999987],[1.175],"[-0.30500000000000005, -0.015000000000000017]",False,[50.0],16,0.19753086419753085
"[-0.30500000000000005, -0.015000000000000017]",[0.265],[1.225],"[-0.31500000000000006, -0.025000000000000026]",False,[50.0],4,0.13333333333333333
"[-0.31500000000000006, -0.025000000000000026]",[0.01500000000000001],[1.235],"[-0.31500000000000006, -0.025000000000000026]",False,[50.0],11,0.39285714285714285
"[-0.31500000000000006, -0.025000000000000026]",[-0.04500000000000005],[1.225],"[-0.32499999999999996, -0.025000000000000026]",False,[50.0],9,0.32142857142857145
"[-0.32499999999999996, -0.025000000000000026]",[0.035000000000000024],[1.245],"[-0.32499999999999996, -0.025000000000000026]",False,[50.0],16,0.37209302325581395
"[-0.32499999999999996, -0.025000000000000026]",[0.06499999999999984],[1.215],"[-0.33499999999999996, -0.025000000000000026]",False,[50.0],14,0.32558139534883723
"[-0.33499999999999996, -0.025000000000000026]",[0.005],[1.245],"[-0.33499999999999996, -0.025000000000000026]",False,[50.0],20,0.4
"[-0.33499999999999996, -0.025000000000000026]",[-0.15500000000000003],[1.135],"[-0.345, -0.015000000000000017]",False,[50.0],2,0.04
"[-0.345, -0.015000000000000017]",[0.12499999999999989],[1.205],"[-0.345, -0.015000000000000017]",False,[50.0],34,0.5074626865671642
"[-0.345, -0.015000000000000017]",[-0.2250000000000001],[1.165],"[-0.345, -0.005000000000000009]",False,[50.0],9,0.13432835820895522
"[-0.345, -0.005000000000000009]",[-0.06500000000000006],[1.095],"[-0.345, -0.005000000000000009]",False,[50.0],77,0.7475728155339806
"[-0.345, -0.005000000000000009]",[-0.1150000000000001],[1.095],"[-0.345, 0.005]",False,[50.0],11,0.10679611650485436
"[-0.345, 0.005]",[0.035000000000000024],[1.075],"[-0.345, 0.005]",False,[50.0],81,0.7363636363636363
"[-0.345, 0.005]",[-0.17500000000000004],[1.155],"[-0.345, 0.01500000000000001]",False,[50.0],9,0.08181818181818182
"[-0.345, 0.01500000000000001]",[0.08499999999999985],[1.055],"[-0.345, 0.01500000000000001]",False,[50.0],41,0.4823529411764706
"[-0.345, 0.01500000000000001]",[0.255],[1.105],"[-0.33499999999999996, 0.01500000000000001]",False,[50.0],19,0.2235294117647059
"[-0.33499999999999996, 0.01500000000000001]",[0.12499999999999989],[1.075],"[-0.33499999999999996, 0.01500000000000001]",False,[50.0],49,0.5568181818181818
"[-0.33499999999999996, 0.01500000000000001]",[0.29500000000000004],[1.075],"[-0.33499999999999996, 0.005]",False,[50.0],24,0.2727272727272727
"[-0.33499999999999996, 0.005]",[0.04500000000000003],[1.085],"[-0.33499999999999996, 0.005]",False,[50.0],54,0.5934065934065934
"[-0.33499999999999996, 0.005]",[0.04500000000000003],[1.085],"[-0.32499999999999996, 0.005]",False,[50.0],4,0.04395604395604396
"[-0.32499999999999996, 0.005]",[-0.025000000000000026],[1.185],"[-0.32499999999999996, 0.005]",False,[50.0],33,0.5
"[-0.395, -0.055]",[-0.745],[1.165],"[-0.405, -0.03499999999999998]",False,[50.0],2,0.09090909090909091
"[-0.405, -0.03499999999999998]",[-0.8550000000000001],[1.165],"[-0.405, -0.015000000000000017]",False,[50.0],3,0.06976744186046512
"[-0.405, -0.015000000000000017]",[-0.4950000000000001],[1.165],"[-0.41500000000000004, -0.005000000000000009]",False,[50.0],6,0.23076923076923078
"[-0.41500000000000004, 0.01500000000000001]",[-0.45500000000000007],[1.095],"[-0.405, 0.02500000000000002]",False,[50.0],11,0.2619047619047619
"[-0.405, 0.02500000000000002]",[-0.405],[1.085],"[-0.405, 0.03499999999999997]",False,[50.0],12,0.3333333333333333
"[-0.395, 0.04499999999999998]",[-0.32500000000000007],[1.025],"[-0.395, 0.04499999999999998]",False,[50.0],4,0.125
"[-0.385, 0.054999999999999986]",[-0.03500000000000004],[1.045],"[-0.375, 0.054999999999999986]",False,[50.0],16,0.5333333333333333
"[-0.375, 0.054999999999999986]",[-0.08500000000000008],[1.035],"[-0.365, 0.054999999999999986]",False,[50.0],17,0.5666666666666667
"[-0.365, 0.054999999999999986]",[0.06499999999999984],[1.035],"[-0.355, 0.054999999999999986]",False,[50.0],13,0.43333333333333335
"[-0.355, 0.054999999999999986]",[0.31499999999999984],[1.055],"[-0.345, 0.04499999999999998]",False,[50.0],8,0.3076923076923077
"[-0.345, 0.04499999999999998]",[0.09499999999999986],[1.085],"[-0.345, 0.04499999999999998]",False,[50.0],6,0.18181818181818182
"[-0.345, 0.04499999999999998]",[0.33499999999999985],[1.055],"[-0.33499999999999996, 0.03499999999999997]",False,[50.0],9,0.2727272727272727
"[-0.33499999999999996, 0.03499999999999997]",[0.45499999999999996],[1.075],"[-0.32499999999999996, 0.02500000000000002]",False,[50.0],3,0.15
"[-0.32499999999999996, 0.02500000000000002]",[0.20499999999999996],[1.115],"[-0.32499999999999996, 0.01500000000000001]",False,[50.0],10,0.43478260869565216
"[-0.32499999999999996, 0.01500000000000001]",[0.22499999999999998],[1.155],"[-0.32499999999999996, 0.01500000000000001]",False,[50.0],18,0.375
"[-0.32499999999999996, 0.01500000000000001]",[0.235],[1.155],"[-0.32499999999999996, 0.005]",False,[50.0],24,0.5
"[-0.32499999999999996, 0.005]",[0.15499999999999992],[1.145],"[-0.32499999999999996, -0.005000000000000009]",False,[50.0],30,0.45454545454545453
"[-0.32499999999999996, -0.005000000000000009]",[0.07499999999999984],[1.115],"[-0.32499999999999996, -0.005000000000000009]",False,[50.0],28,0.5
"[-0.32499999999999996, -0.005000000000000009]",[0.3949999999999999],[1.155],"[-0.32499999999999996, -0.015000000000000017]",False,[50.0],21,0.375
"[-0.32499999999999996, -0.015000000000000017]",[0.02500000000000002],[1.215],"[-0.32499999999999996, -0.015000000000000017]",False,[50.0],13,0.3170731707317073
"[-0.32499999999999996, -0.015000000000000017]",[0.10499999999999987],[1.205],"[-0.33499999999999996, -0.015000000000000017]",False,[50.0],9,0.21951219512195122
"[-0.33499999999999996, -0.015000000000000017]",[0.05500000000000004],[1.115],"[-0.33499999999999996, -0.015000000000000017]",False,[50.0],41,0.5774647887323944
"[-0.33499999999999996, -0.015000000000000017]",[0.16499999999999992],[1.175],"[-0.345, -0.015000000000000017]",False,[50.0],13,0.18309859154929578
"[-0.33499999999999996, 0.01500000000000001]",[-0.025000000000000026],[1.145],"[-0.32499999999999996, 0.01500000000000001]",False,[50.0],9,0.10227272727272728
"[-0.405, -0.09500000000000003]",[-0.6750000000000002],[1.215],"[-0.425, -0.07500000000000001]",False,[50.0],2,0.10526315789473684
"[-0.425, -0.07500000000000001]",[-0.8350000000000001],[1.195],"[-0.435, -0.055]",False,[50.0],3,0.125
"[-0.435, -0.055]",[-0.9650000000000001],[1.155],"[-0.445, -0.03499999999999998]",False,[50.0],7,0.3181818181818182
"[-0.445, -0.03499999999999998]",[-0.745],[1.135],"[-0.445, -0.015000000000000017]",False,[50.0],7,0.25925925925925924
"[-0.445, -0.015000000000000017]",[-0.4750000000000001],[1.115],"[-0.445, -0.005000000000000009]",False,[50.0],12,0.4444444444444444
"[-0.445, -0.005000000000000009]",[-0.8950000000000001],[1.085],"[-0.445, 0.01500000000000001]",False,[50.0],13,0.4642857142857143
"[-0.445, 0.01500000000000001]",[-0.8750000000000001],[1.025],"[-0.445, 0.03499999999999997]",False,[50.0],5,0.21739130434782608
"[-0.445, 0.03499999999999997]",[-0.395],[1.055],"[-0.435, 0.04499999999999998]",False,[50.0],8,0.47058823529411764
"[-0.435, 0.04499999999999998]",[-0.525],[0.995],"[-0.425, 0.054999999999999986]",False,[50.0],12,0.5454545454545454
"[-0.425, 0.054999999999999986]",[-0.5650000000000001],[1.005],"[-0.41500000000000004, 0.065]",False,[50.0],14,0.6666666666666666
"[-0.41500000000000004, 0.065]",[-0.29500000000000004],[0.965],"[-0.405, 0.07500000000000001]",False,[50.0],12,0.46153846153846156
"[-0.405, 0.07500000000000001]",[0.06499999999999984],[0.935],"[-0.395, 0.065]",False,[50.0],2,0.08695652173913043
"[-0.395, 0.065]",[0.01500000000000001],[0.995],"[-0.385, 0.065]",False,[50.0],14,0.4666666666666667
"[-0.385, 0.065]",[0.1349999999999999],[0.985],"[-0.375, 0.065]",False,[50.0],14,0.4666666666666667
"[-0.365, 0.065]",[0.30500000000000005],[1.055],"[-0.355, 0.054999999999999986]",False,[50.0],7,0.22580645161290322
"[-0.345, 0.04499999999999998]",[0.30500000000000005],[1.065],"[-0.345, 0.03499999999999997]",False,[50.0],6,0.18181818181818182
"[-0.345, 0.03499999999999997]",[0.275],[1.055],"[-0.33499999999999996, 0.02500000000000002]",False,[50.0],9,0.28125
"[-0.33499999999999996, 0.02500000000000002]",[0.30500000000000005],[1.055],"[-0.33499999999999996, 0.01500000000000001]",False,[50.0],12,0.2608695652173913
"[-0.33499999999999996, 0.005]",[0.12499999999999989],[1.075],"[-0.33499999999999996, -0.005000000000000009]",False,[50.0],29,0.31868131868131866
"[-0.33499999999999996, -0.005000000000000009]",[0.035000000000000024],[1.095],"[-0.33499999999999996, -0.005000000000000009]",False,[50.0],71,0.696078431372549
"[-0.33499999999999996, -0.005000000000000009]",[0.16499999999999992],[1.145],"[-0.33499999999999996, -0.015000000000000017]",False,[50.0],13,0.12745098039215685
"[-0.33499999999999996, -0.015000000000000017]",[0.21499999999999997],[1.185],"[-0.33499999999999996, -0.025000000000000026]",False,[50.0],7,0.09859154929577464
"[-0.33499999999999996, -0.025000000000000026]",[0.035000000000000024],[1.205],"[-0.345, -0.025000000000000026]",False,[50.0],17,0.34
"[-0.345, -0.025000000000000026]",[-0.005000000000000009],[1.145],"[-0.345, -0.025000000000000026]",False,[50.0],32,0.463768115942029
"[-0.345, -0.025000000000000026]",[-0.14500000000000002],[1.155],"[-0.345, -0.015000000000000017]",False,[50.0],8,0.11594202898550725
"[-0.345, -0.015000000000000017]",[0.01500000000000001],[1.145],"[-0.355, -0.015000000000000017]",False,[50.0],10,0.14925373134328357
"[-0.355, -0.015000000000000017]",[-0.025000000000000026],[1.155],"[-0.355, -0.015000000000000017]",False,[50.0],41,0.6029411764705882
"[-0.355, -0.015000000000000017]",[-0.17500000000000004],[1.125],"[-0.355, -0.005000000000000009]",False,[50.0],10,0.14705882352941177
"[-0.355, -0.005000000000000009]",[0.01500000000000001],[1.175],"[-0.355, -0.005000000000000009]",False,[50.0],79,0.7314814814814815
"[-0.355, -0.005000000000000009]",[-0.1050000000000001],[1.155],"[-0.355, 0.005]",False,[50.0],16,0.14814814814814814
"[-0.355, 0.005]",[0.035000000000000024],[1.145],"[-0.355, 0.005]",False,[50.0],61,0.6630434782608695
"[-0.355, 0.005]",[-0.16500000000000004],[1.095],"[-0.355, 0.01500000000000001]",False,[50.0],16,0.17391304347826086
"[-0.355, 0.01500000000000001]",[0.11499999999999988],[1.135],"[-0.355, 0.01500000000000001]",False,[50.0],60,0.5769230769230769
