State,Act,Reward,NextState,Done,Cost,Weight,Probability
"[-0.36312104749999996, 0.1340690275]",[0.3545405675000001],[0.8233433246612549],"[-0.3421427175, 0.12520551500000004]",False,[0.0],3,0.375
"[-0.343324275, 0.12534731500000001]",[0.4679955150000001],[0.8450787544250491],"[-0.323892715, 0.11364740500000002]",False,[0.0],2,0.2222222222222222
"[-0.3273514, 0.11275554]",[0.6186896100000001],[0.882940673828125],"[-0.31013542, 0.09728837000000001]",False,[0.0],1,0.1111111111111111
"[-0.31282407953125, 0.09715731687500001]",[0.38208309238281263],[0.9038876708596946],"[-0.297788344765625, 0.08760529488281248]",False,[0.0],9,0.3103448275862069
"[-0.262098066640625, 0.025467043750000022]",[0.1564058367187501],[1.1106224745512006],"[-0.25823187125, 0.021556879140625006]",False,[0.0],8,0.38095238095238093
"[-0.25031759107421875, 0.006717781093750002]",[0.009371037119140703],[1.1561015617102384],"[-0.24925525175781246, 0.006483574218750005]",False,[0.0],11,0.16417910447761194
"[-0.2428658440645192, 0.008158017480411681]",[0.05801311143069865],[1.1684735232720183],"[-0.24163793207234432, 0.0067076907561501534]",False,[0.0],210,0.6862745098039216
"[-0.24055470275017762, -0.0011866348048594003]",[-0.11201389281305241],[1.1554849178790967],"[-0.24059520894562494, 0.0016137321353902976]",False,[0.0],74,0.35406698564593303
"[-0.24112094710125068, -0.0011039811461196689]",[0.058856860259452845],[1.1742907182577276],"[-0.24137601796972522, -0.0025754480458371823]",False,[0.0],126,0.6028708133971292
"[-0.40014642, 0.0653429]",[-0.87718949],[0.9798618316650392],"[-0.38852203, 0.08727252]",False,[0.0],1,0.03125
"[-0.37279182750000006, 0.10327514999999998]",[-0.521598845],[0.91969895362854],"[-0.35557237999999985, 0.11631512749999999]",False,[0.0],3,0.1875
"[-0.35295455874999987, 0.11584360421875]",[0.1822662356250001],[0.9005877062678338],"[-0.33466260312499996, 0.11128697734375002]",False,[0.0],7,0.3181818181818182
"[-0.255868140234375, 0.028852211093750017]",[0.19141583609375012],[1.067808233946562],"[-0.251506989765625, 0.024066802890625023]",False,[0.0],8,0.18181818181818182
"[-0.24467904828536982, 0.018085909725341794]",[0.07356467408355721],[1.1588477294266342],"[-0.24188338735321038, 0.01624679606552123]",False,[0.0],17,0.3617021276595745
"[-0.4172424, 0.017755630000000005]",[-1.07763932],[1.0074373245239259],"[-0.41306818, 0.042755599999999984]",False,[0.0],1,0.023809523809523808
"[-0.40490294, 0.06758678]",[-0.98830369],[0.908359718322754],"[-0.39277136, 0.09229445000000003]",False,[0.0],1,0.03125
"[-0.33894567499999995, 0.113288225]",[0.38223125500000016],[0.8944459438323975],"[-0.32132917, 0.10373249749999999]",False,[0.0],3,0.15789473684210525
"[-0.3053177200000001, 0.09201497000000003]",[0.5706631100000001],[0.9397426128387449],"[-0.29135621750000007, 0.07774835499999996]",False,[0.0],3,0.17647058823529413
"[-0.2910577475, 0.07696577624999998]",[0.4347283037500001],[0.9737693428993226],"[-0.2793229075, 0.06609761624999999]",False,[0.0],4,0.10810810810810811
"[-0.340995045, 0.12191468000000005]",[0.5394019200000002],[0.8638509750366211],"[-0.32220784, 0.10842966999999995]",False,[0.0],2,0.2222222222222222
"[-0.2615347171875, 0.03662824625000001]",[0.1748450565625001],[1.0936008632183072],"[-0.25590734875, 0.03225714156250001]",False,[0.0],6,0.14634146341463414
"[-0.2562588697851562, 0.03384756658203125]",[0.31224537153320325],[1.123662139568478],"[-0.25125959494140626, 0.026041382949218768]",False,[0.0],11,0.4230769230769231
"[-0.44360336499999997, -0.032063395]",[-0.92036339],[1.1080387115478514],"[-0.44750634, -0.009054304999999999]",False,[0.0],2,0.07407407407407407
"[-0.44848847, 0.016768219999999997]",[-1.08349196],[1.0060717582702636],"[-0.44447225, 0.041768309999999996]",False,[0.0],1,0.043478260869565216
"[-0.37156034, 0.13608837000000001]",[0.2528897600000001],[0.8300759315490724],"[-0.35012346999999994, 0.1297661]",False,[0.0],1,0.3333333333333333
"[-0.35012346999999994, 0.1297661]",[0.41521814000000007],[0.8508368492126467],"[-0.32991445, 0.11938572000000001]",False,[0.0],1,0.0625
"[-0.32991445, 0.11938572000000001]",[0.5777676700000001],[0.8797251701354981],"[-0.3115831, 0.10494149]",False,[0.0],1,0.1111111111111111
"[-0.3115831, 0.10494149]",[0.59964285],[0.9097073554992676],"[-0.29559195000000005, 0.08995032000000001]",False,[0.0],1,0.0625
"[-0.29675959292968757, 0.08339560781249998]",[0.38041882117187514],[0.9803298301994801],"[-0.2839235533984375, 0.07388513050781248]",False,[0.0],9,0.6
"[-0.42785498500000013, 0.117637215]",[-0.7281691800000001],[0.8093433380126953],"[-0.408062135, 0.13584149]",False,[0.0],2,0.6666666666666666
"[-0.40730304, 0.13679373]",[-0.44002988],[0.7716407299041749],"[-0.38482934, 0.14779449]",False,[0.0],1,0.16666666666666666
"[-0.38482934, 0.14779449]",[0.38957889000000007],[0.79111967086792],"[-0.36170167, 0.13805509]",False,[0.0],1,0.25
"[-0.32043403, 0.11453927000000001]",[0.7901211700000002],[0.8776573181152344],"[-0.30316126000000004, 0.09478617]",False,[0.0],1,0.1111111111111111
"[-0.24088860277343743, 0.006966829804687507]",[0.013289976640625069],[1.151743533462286],"[-0.23979162921875, 0.006634591875]",False,[0.0],9,0.029411764705882353
"[-0.23988547999999998, -0.0024018150000000016]",[-0.028558222500000008],[1.1363185644149778],"[-0.24023169249999995, -0.001687855000000002]",False,[0.0],3,0.02564102564102564
"[-0.41626948, 0.02675903000000001]",[-1.00750452],[1.0080656051635744],"[-0.41065472, 0.051759]",False,[0.0],1,0.03125
"[-0.30592979000000015, 0.081178755]",[0.4738569125000001],[1.0248563528060914],"[-0.29357302250000006, 0.0693323]",False,[0.0],3,0.08571428571428572
"[-0.41703451, -0.011653035]",[-1.034823545],[1.150408411026001],"[-0.41757652, 0.013142819999999996]",False,[0.0],2,0.05128205128205128
"[-0.327981884375, 0.10199143124999996]",[0.2650342553125001],[0.9116395667195321],"[-0.3120166065625, 0.09536555546875003]",False,[0.0],7,0.25925925925925924
"[-0.31383932, 0.0908196]",[0.49892311000000006],[1.022553062438965],"[-0.29997343, 0.07834648999999999]",False,[0.0],1,0.034482758620689655
"[-0.2783358, 0.05405021]",[0.6135590400000002],[1.1018237113952638],"[-0.27050585, 0.03871131]",False,[0.0],1,0.030303030303030304
"[-0.24990549999999995, -0.002723125]",[-0.12619729000000002],[1.1783825397491454],"[-0.25017297, 0.000431776437500005]",False,[0.0],2,0.009569377990430622
"[-0.383539185, 0.04406949999999999]",[-0.8852184700000001],[0.9898053884506226],"[-0.3753077975, 0.06619996]",False,[0.0],3,0.08571428571428572
"[-0.37158388, 0.009864570000000005]",[-0.8607256],[1.0683805465698242],"[-0.36885798, 0.0313828]",False,[0.0],1,0.02631578947368421
"[-0.36835191, 0.034573494999999996]",[-0.7761329674999999],[1.0173336982727053],"[-0.361785315, 0.05397683]",False,[0.0],3,0.07142857142857142
"[-0.361785315, 0.05397683]",[-0.7456356325],[0.9800518989562989],"[-0.3521548324999999, 0.07261768249999997]",False,[0.0],3,0.1
"[-0.33947217, 0.08784842]",[-0.16147802],[0.9473751068115234],"[-0.3252011, 0.09188545000000001]",False,[0.0],1,0.0625
"[-0.24963632499999994, -0.00391735]",[-0.06919715749999997],[1.167293429374695],"[-0.25017087250000003, -0.002187444999999996]",False,[0.0],3,0.014354066985645933
"[-0.43462356999999996, -0.0016068550000000043]",[-1.086005245],[1.0790600299835207],"[-0.43354731999999996, 0.02339315500000002]",False,[0.0],2,0.08695652173913043
"[-0.42914993000000007, 0.048957939999999985]",[-0.86981159],[0.959177303314209],"[-0.4201569600000001, 0.07070326999999998]",False,[0.0],1,0.043478260869565216
"[-0.33454195750000004, 0.11194825000000001]",[0.5988356375000001],[0.9318822622299193],"[-0.31742865, 0.09697744500000005]",False,[0.0],3,0.15789473684210525
"[-0.30220926000000004, 0.08156036999999998]",[0.61317662],[0.9681218147277832],"[-0.28997713, 0.06623101]",False,[0.0],1,0.02857142857142857
"[-0.40551513, -0.012851830000000003]",[-0.95075488],[1.1024622917175293],"[-0.40630376, 0.010917069999999997]",False,[0.0],1,0.038461538461538464
"[-0.32209325, -0.03318053]",[-0.86749489],[1.2066252708435061],"[-0.3262455, -0.01149309]",False,[0.0],1,0.047619047619047616
"[-0.3262455, -0.01149309]",[-0.84639378],[1.1643055915832523],"[-0.32695585, 0.009666679999999999]",False,[0.0],1,0.024390243902439025
"[-0.327522395, 0.0067750800000000045]",[-0.76918491],[1.120318603515625],"[-0.32541278500000004, 0.026004730000000024]",False,[0.0],2,0.030303030303030304
"[-0.32442617, 0.02809691000000001]",[-0.84236679],[1.0853269577026368],"[-0.3188076, 0.04915594999999998]",False,[0.0],1,0.043478260869565216
"[-0.3188076, 0.04915594999999998]",[-0.58128777],[1.0562625885009767],"[-0.31016755, 0.06368828]",False,[0.0],1,0.037037037037037035
"[-0.25085606, 0.011591042499999992]",[0.12972052500000011],[1.1649588346481328],"[-0.24917450749999995, 0.008347990000000001]",False,[0.0],3,0.06521739130434782
"[-0.36592877, -0.02657941]",[-0.96713958],[1.180992221832276],"[-0.368929805, -0.003110020000000005]",False,[0.0],2,0.043478260869565216
"[-0.3552739349999999, 0.06517726]",[-0.7351673750000001],[1.0076592922210694],"[-0.34386530000000004, 0.083556475]",False,[0.0],2,0.08333333333333333
"[-0.31526613, 0.09074795000000002]",[0.5441683000000002],[1.0404095649719238],"[-0.30147195000000004, 0.07714378999999999]",False,[0.0],1,0.034482758620689655
"[-0.382021925, 0.13328677375000003]",[0.1703876537500001],[0.8406641602516177],"[-0.36092320875, 0.12902709875000007]",False,[0.0],4,0.3076923076923077
"[-0.3629946275, 0.12517577750000003]",[0.3747951025000001],[0.859024214744568],"[-0.3434661925, 0.1158059225]",False,[0.0],3,0.375
"[-0.38060302, -0.013403300000000002]",[-1.07354335],[1.1500000000000001],"[-0.38141423, 0.011596679999999995]",False,[0.0],1,0.030303030303030304
"[-0.38141423, 0.011596679999999995]",[-1.04944882],[1.1],"[-0.37822545, 0.03659666]",False,[0.0],1,0.02857142857142857
"[-0.378952685, 0.03396350499999999]",[-0.80119267],[1.014867973327637],"[-0.37245026, 0.053993345]",False,[0.0],2,0.05555555555555555
"[-0.44595885, -0.0010716350000000013]",[-0.950549835],[1.0582875251770019],"[-0.44487277000000003, 0.022507725000000013]",False,[0.0],2,0.07142857142857142
"[-0.430784925, 0.07339280749999999]",[-0.9252726],[0.911964511871338],"[-0.41780838249999996, 0.09652459750000003]",False,[0.0],3,0.16666666666666666
"[-0.41780838249999996, 0.09652459750000003]",[-0.7120230475],[0.8763633728027345],"[-0.40141509, 0.11432516499999999]",False,[0.0],3,0.1875
"[-0.383851735, 0.12431228500000002]",[0.20758234000000012],[0.8830074787139894],"[-0.36423856, 0.11912268500000002]",False,[0.0],2,0.2857142857142857
"[-0.367401785, -0.050553885]",[-1.017199875],[1.200586843490601],"[-0.37417265499999997, -0.025847345]",False,[0.0],2,0.01092896174863388
"[-0.3610487, 0.06952548]",[-0.59041662],[0.9809948921203614],"[-0.34913743, 0.08428597]",False,[0.0],1,0.03225806451612903
"[-0.4205681700000001, -0.03086627]",[-1.05408593],[1.2000000000000004],"[-0.42417340000000003, -0.00586623]",False,[0.0],1,0.03225806451612903
"[-0.41168004, 0.06569374]",[-0.97900198],[1.007929801940918],"[-0.39986372, 0.09016871000000001]",False,[0.0],1,0.038461538461538464
"[-0.42169100000000004, -0.02256787]",[-1.06161772],[1.1048623085021974],"[-0.42396855000000006, 0.002432110000000003]",False,[0.0],1,0.034482758620689655
"[-0.42224610000000007, 0.02743220000000001]",[-1.07163934],[1.0048623085021973],"[-0.41652358, 0.05243218000000001]",False,[0.0],1,0.030303030303030304
"[-0.39376992, 0.09700465000000003]",[-0.72335911],[0.8795493125915528],"[-0.3772847, 0.1150887]",False,[0.0],1,0.047619047619047616
"[-0.32221207, 0.104894935]",[0.6376367650000001],[0.9565434932708741],"[-0.3062790600000001, 0.08895396999999998]",False,[0.0],2,0.07407407407407407
"[-0.25159787843750003, 0.027856872343750026]",[0.22877097265625013],[1.1013923317193983],"[-0.24744582453124994, 0.022137642343750007]",False,[0.0],7,0.1590909090909091
"[-0.24555298102539058, 0.021258067138671892]",[0.15375087939453136],[1.1109754571691153],"[-0.24235671151367183, 0.017414250917968745]",False,[0.0],11,0.4074074074074074
"[-0.2312229119166384, 0.00302301854552626]",[0.01292600030111657],[1.1896023227980714],"[-0.23075645801369948, 0.002699845873421808]",False,[0.0],180,0.7317073170731707
"[-0.23151769458755467, -0.0017492155254495642]",[-0.02107658881066765],[1.1926117350347112],"[-0.23176948198787112, -0.0012223392546366688]",False,[0.0],68,0.5811965811965812
"[-0.23169101933221553, -0.0015815974645695605]",[-0.07996712237207697],[1.1803977039057825],"[-0.23183742742009128, 0.00041762341554525163]",False,[0.0],43,0.36752136752136755
"[-0.42334510000000003, -0.003980990000000004]",[-1.06521694],[1.1554393768310547],"[-0.42264873000000003, 0.021018980000000013]",False,[0.0],1,0.02857142857142857
"[-0.3760025, 0.07797003]",[-0.8177617],[0.9240205764770507],"[-0.3624369, 0.09841418000000002]",False,[0.0],1,0.03333333333333333
"[-0.3624369, 0.09841418000000002]",[-0.46787287],[0.9006268501281739],"[-0.34606683, 0.110111]",False,[0.0],1,0.058823529411764705
"[-0.2628074575, 0.045870113124999994]",[0.14321126000000012],[1.0378713458776474],"[-0.2556591640625, 0.042289831249999986]",False,[0.0],6,0.18181818181818182
"[-0.25827882625, 0.04461556624999998]",[0.35667198625000013],[1.0209431648254395],"[-0.2516159125, 0.035698758750000004]",False,[0.0],4,0.17391304347826086
"[-0.25163723875, 0.031318734375000004]",[0.1728262881250001],[1.0362789630889893],"[-0.24685670749999994, 0.02699812437500001]",False,[0.0],5,0.19230769230769232
"[-0.24092248632812494, 0.016196402656249994]",[0.14007706500000008],[1.1437418669462205],"[-0.238517807265625, 0.012694463515624987]",False,[0.0],8,0.1702127659574468
"[-0.23304340162841797, 0.010971675395507804]",[0.06519272949951181],[1.0929405263857914],"[-0.2313748586010742, 0.00934188437011719]",False,[0.0],13,0.3333333333333333
"[-0.38715281999999995, 0.018618939999999997]",[-0.980707475],[1.0362649440765381],"[-0.382891835, 0.04265528999999999]",False,[0.0],2,0.05714285714285714
"[-0.24254327999999997, 0.008789060000000003]",[-0.056847430000000004],[1.1295556068420411],"[-0.24106126999999997, 0.010210279999999999]",False,[0.0],1,0.0032679738562091504
"[-0.24120186499999993, 0.011190774999999997]",[0.09387391250000009],[1.1511364221572875],"[-0.2395365075, 0.008843957500000001]",False,[0.0],3,0.06382978723404255
"[-0.3899197, -0.011007790000000005]",[-1.0776032],[1.1505742073059082],"[-0.39034766, 0.013992189999999998]",False,[0.0],1,0.030303030303030304
"[-0.39034766, 0.013992189999999998]",[-1.05000235],[1.1005742073059082],"[-0.3867755, 0.03899217000000001]",False,[0.0],1,0.025
"[-0.3867755, 0.03899217000000001]",[-0.92929065],[1.0541096687316895],"[-0.37929773, 0.06222451]",False,[0.0],1,0.03333333333333333
"[-0.236256255, 0.008708892500000004]",[-0.07508766500000001],[1.1409216165542602],"[-0.234762745, 0.010586082499999993]",False,[0.0],3,0.012195121951219513
"[-0.2303471595703125, 0.0033050238085937534]",[-0.07461025673828124],[1.1605646559968597],"[-0.22971888564453125, 0.005170328437500005]",False,[0.0],10,0.04065040650406504
"[-0.22200253703244194, 0.007071863803230953]",[0.05360055216729746],[1.1209905450405269],"[-0.2209425044324193, 0.005731802111819418]",False,[0.0],108,0.72
"[-0.22268057919203663, 0.0022438789608730473]",[0.1371328964238832],[1.1369989683179715],"[-0.22250442889982733, -0.001184484202035839]",False,[0.0],31,0.20666666666666667
"[-0.2245044500224304, -0.0019373229310607892]",[0.0037992039401245885],[1.1373810400371438],"[-0.22481949655303957, -0.0020323137912077044]",False,[0.0],17,0.3541666666666667
"[-0.35948889999999994, -0.04757643]",[-0.88275977],[1.2058620452880862],"[-0.36592412, -0.02550733]",False,[0.0],1,0.006060606060606061
"[-0.3436405, 0.08252478]",[-0.43109221],[0.9682431221008301],"[-0.32986176, 0.09330201000000002]",False,[0.0],1,0.043478260869565216
"[-0.28668452499999997, 0.06913343]",[0.35374916500000014],[0.9974848985671998],"[-0.276094795, 0.060289709999999996]",False,[0.0],3,0.0967741935483871
"[-0.367371025, -0.032286135]",[-0.970965195],[1.154434967041016],"[-0.37124213, -0.008011964999999996]",False,[0.0],2,0.06451612903225806
"[-0.37134491999999997, 0.01409703499999999]",[-0.87496087],[1.066468858718872],"[-0.36792279, 0.03597104499999999]",False,[0.0],2,0.047619047619047616
"[-0.42779230000000007, 0.04782831999999999]",[-1.04498348],[1.0054521560668945],"[-0.41880637, 0.07282828999999999]",False,[0.0],1,0.043478260869565216
"[-0.41880637, 0.07282828999999999]",[-0.91879431],[0.9595124244689942],"[-0.4059288, 0.09579825000000003]",False,[0.0],1,0.058823529411764705
"[-0.3895918, 0.11472225000000001]",[-0.44271226],[0.8995286941528321],"[-0.370646, 0.12579]",False,[0.0],1,0.1
"[-0.372820241875, 0.12166128031250001]",[0.18538675562500012],[0.8796841710805894],"[-0.3536016656249999, 0.1170265909375]",False,[0.0],6,0.3
"[-0.27512610000000004, 0.057930764999999995]",[0.23641416500000012],[1.0159168958663942],"[-0.26617241, 0.052020372499999995]",False,[0.0],3,0.09090909090909091
"[-0.26934820000000004, 0.05316308]",[0.3771192500000001],[1.0365146636962892],"[-0.26134494, 0.04373511749999998]",False,[0.0],3,0.17647058823529413
"[-0.2518012975, 0.03614363250000001]",[0.1932354400000001],[1.0334977030754091],"[-0.24627594499999994, 0.031312748749999994]",False,[0.0],4,0.15384615384615385
"[-0.22280559038160028, -0.0015261206300807018]",[-0.10680736346964538],[1.1390964350026933],"[-0.22290739503346146, 0.0011440661460150481]",False,[0.0],25,0.5208333333333334
"[-0.22976058500000002, -0.0029238149999999963]",[-0.01714404999999996],[1.1672353744506838],"[-0.23020554, -0.002495230000000001]",False,[0.0],2,0.041666666666666664
"[-0.32017165, -0.04449147]",[-0.93499699],[1.203250122070313],"[-0.3260436, -0.02111655]",False,[0.0],1,0.008849557522123894
"[-0.3260436, -0.02111655]",[-1.01054463],[1.1532501220703126],"[-0.32808894, 0.0038834800000000034]",False,[0.0],1,0.023255813953488372
"[-0.3263994, 0.02391255000000001]",[-0.84244583],[1.071069622039795],"[-0.3214501, 0.04497360999999999]",False,[0.0],1,0.043478260869565216
"[-0.3214501, 0.04497360999999999]",[-0.59227252],[1.0414560317993165],"[-0.31346458, 0.05978048]",False,[0.0],1,0.03125
"[-0.31346458, 0.05978048]",[-0.24196402],[1.0293578147888185],"[-0.30357713000000003, 0.06582952]",False,[0.0],1,0.045454545454545456
"[-0.44236922, 0.029721260000000006]",[-1.01789959],[0.9595402717590332],"[-0.4362805, 0.05472123999999999]",False,[0.0],1,0.034482758620689655
"[-0.44182878999999997, 0.008404135000000002]",[-0.945678745],[1.0856884479522706],"[-0.439227915, 0.03195792]",False,[0.0],2,0.07407407407407407
